Категория,Артикул,Название,Бренд,Цена,Ссылка,Размеры и наличие,Всего,Фото,Санкт-Петербург (Ярослава Гашека),Санкт-Петербург (Спортивная),Екатеринбург (Основной склад),Екатеринбург (Соболева),Екатеринбург (Парина),Екатеринбург (Бисертская),Екатеринбург (Елизаветинское шоссе),Тюмень (Народная),Уфа,Ижевск
Одежда,NT76-4313,Майка женская Nata Sleeveless T-shirt - Light Blue,7/6,1995 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nata-sleeveless-t-shirt-light-blue-17902,XXS: Бисертская - 1 шт | XXS: Санкт-Петербург (Спортивная) - 1 шт | XS: Основной склад Екатеринбург - 1 шт | S: Уфа - 1 шт | L: Основной склад Екатеринбург - 2 шт | XL: Санкт-Петербург (Спортивная) - 1 шт,7.0,public/data/product_images/401507f7e351.webp,0.0,2.0,3,0.0,0.0,1.0,0,0.0,1.0,0.0
Одежда,NT76-1304,Майка женская Nata Sleeveless T-shirt - Pearl,7/6,4990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nata-sleeveless-t-shirt-pearl-19285,XXS: Санкт-Петербург (Спортивная) - 1 шт | XXS: Санкт-Петербург (Ярослава Гашека) - 1 шт | XXS: Тюмень (Народная) - 1 шт | XS: Тюмень (Народная) - 1 шт | XS: Елизаветенское шоссе - 1 шт | XS: Санкт-Петербург (Ярослава Гашека) - 1 шт | XS: Санкт-Петербург (Спортивная) - 1 шт | XS: Парина - 1 шт | XS: Соболева - 1 шт | S: Ижевск - 1 шт | S: Парина - 2 шт | S: Соболева - 2 шт | S: Тюмень (Народная) - 1 шт | S: Санкт-Петербург (Спортивная) - 1 шт | S: Санкт-Петербург (Ярослава Гашека) - 1 шт | S: Уфа - 1 шт | S: Елизаветенское шоссе - 2 шт | S: Бисертская - 2 шт | M: Елизаветенское шоссе - 1 шт | M: Бисертская - 1 шт | M: Ижевск - 1 шт | M: Парина - 2 шт | M: Санкт-Петербург (Спортивная) - 1 шт | M: Соболева - 1 шт | M: Уфа - 1 шт | M: Тюмень (Народная) - 1 шт | M: Санкт-Петербург (Ярослава Гашека) - 1 шт | L: Соболева - 1 шт | L: Санкт-Петербург (Спортивная) - 1 шт | XL: Санкт-Петербург (Спортивная) - 1 шт,35.0,public/data/product_images/457dee921c7d.webp,4.0,6.0,0,5.0,5.0,3.0,4,4.0,2.0,2.0
Одежда,NT76-2520,Майка женская Nata Sleeveless T-shirt - Potent Purple,7/6,3493 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nata-sleeveless-t-shirt-potent-purple-18588,XS: Соболева - 1 шт | XS: Уфа - 1 шт | XS: Елизаветенское шоссе - 1 шт | S: Уфа - 1 шт | S: Ижевск - 1 шт | M: Парина - 2 шт | M: Елизаветенское шоссе - 1 шт | M: Уфа - 1 шт | M: Бисертская - 1 шт | M: Санкт-Петербург (Спортивная) - 1 шт | M: Соболева - 1 шт | XL: Санкт-Петербург (Спортивная) - 1 шт,13.0,public/data/product_images/b4a32354d282.webp,0.0,2.0,0,2.0,2.0,1.0,2,0.0,3.0,1.0
Одежда,NT76-1215,Майка женская Nata Sleeveless T-shirt - Shaved Chocolate,7/6,4990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nata-sleeveless-t-shirt-shaved-chocolate-19286,XXS: Тюмень (Народная) - 1 шт | XXS: Санкт-Петербург (Спортивная) - 1 шт | XS: Парина - 1 шт | XS: Санкт-Петербург (Спортивная) - 1 шт | XS: Тюмень (Народная) - 1 шт | XS: Соболева - 1 шт | XS: Санкт-Петербург (Ярослава Гашека) - 1 шт | S: Елизаветенское шоссе - 1 шт | S: Уфа - 1 шт | S: Санкт-Петербург (Ярослава Гашека) - 1 шт | S: Санкт-Петербург (Спортивная) - 1 шт | S: Соболева - 1 шт | S: Ижевск - 1 шт | S: Парина - 1 шт | M: Елизаветенское шоссе - 1 шт | M: Тюмень (Народная) - 1 шт | M: Соболева - 1 шт | M: Бисертская - 1 шт | M: Уфа - 1 шт | M: Парина - 1 шт | M: Санкт-Петербург (Ярослава Гашека) - 1 шт | M: Ижевск - 1 шт | M: Санкт-Петербург (Спортивная) - 1 шт | L: Санкт-Петербург (Ярослава Гашека) - 1 шт | L: Санкт-Петербург (Спортивная) - 1 шт | L: Парина - 1 шт | XL: Санкт-Петербург (Спортивная) - 1 шт,27.0,public/data/product_images/21148dd3af53.webp,4.0,6.0,0,3.0,4.0,1.0,2,3.0,2.0,2.0
Одежда,II3606-010,Майка женская Nike Court Advantage - Black/White,Nike,7990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-court-advantage-black-white-19209,XS: Санкт-Петербург (Спортивная) - 1 шт | XS: Парина - 1 шт | XS: Тюмень (Народная) - 1 шт | S: Ижевск - 1 шт | M: Уфа - 1 шт | M: Ижевск - 1 шт | M: Парина - 1 шт,7.0,public/data/product_images/cf8ac502d3c3.webp,0.0,1.0,0,0.0,2.0,0.0,0,1.0,1.0,2.0
Одежда,II3606-641,Майка женская Nike Court Advantage - Peony/White,Nike,7990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-court-advantage-peony-white-19257,XS: Уфа - 1 шт | XS: Парина - 1 шт | S: Уфа - 1 шт | S: Парина - 1 шт | S: Тюмень (Народная) - 1 шт | M: Уфа - 1 шт | M: Парина - 1 шт | M: Тюмень (Народная) - 1 шт,8.0,public/data/product_images/b572fa7a9905.webp,0.0,0.0,0,0.0,3.0,0.0,0,2.0,3.0,0.0
Одежда,FZ6657-100,Майка женская Nike Court Advantage - White,Nike,7490 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-court-advantage-white-17847,S: Ижевск - 1 шт | M: Санкт-Петербург (Спортивная) - 1 шт | M: Парина - 1 шт,3.0,public/data/product_images/cd0d4f0fd1f7.webp,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,1.0
Одежда,II3606-100,Майка женская Nike Court Advantage - White/Black,Nike,7990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-court-advantage-white-black-19258,XS: Санкт-Петербург (Спортивная) - 1 шт | S: Парина - 2 шт | S: Соболева - 1 шт | S: Тюмень (Народная) - 1 шт | S: Ижевск - 1 шт | M: Соболева - 1 шт,7.0,public/data/product_images/a2295211cb83.webp,0.0,1.0,0,2.0,2.0,0.0,0,1.0,0.0,1.0
Одежда,II2880-736,Майка женская Nike Court Slam - Light Lemon Twist/Black,Nike,7693 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-court-slam-light-lemon-twist-black-18848,XS: Парина - 1 шт,1.0,public/data/product_images/2a90808d1db6.webp,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0
Одежда,II2602-503,Майка женская Nike Court Slam - Light Magenta/Tattoo/Black,Nike,8990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-court-slam-light-magenta-tattoo-black-19231,XS: Санкт-Петербург (Спортивная) - 1 шт | S: Уфа - 1 шт | S: Ижевск - 1 шт | S: Парина - 1 шт | L: Санкт-Петербург (Спортивная) - 1 шт,5.0,public/data/product_images/e6d268cdcd37.webp,0.0,2.0,0,0.0,1.0,0.0,0,0.0,1.0,1.0
Одежда,II2602-007,Майка женская Nike Court Slam - Steam/Black Spruce/Black,Nike,8990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-court-slam-steam-black-spruce-black-19232,XS: Соболева - 1 шт | XS: Парина - 1 шт | XS: Санкт-Петербург (Спортивная) - 1 шт | S: Ижевск - 1 шт | S: Парина - 1 шт | S: Уфа - 1 шт | M: Парина - 1 шт | M: Уфа - 1 шт | M: Тюмень (Народная) - 1 шт | M: Санкт-Петербург (Спортивная) - 1 шт | L: Парина - 1 шт,11.0,public/data/product_images/bd14a731a486.webp,0.0,2.0,0,1.0,4.0,0.0,0,1.0,2.0,1.0
Одежда,IO0473-100,Майка женская Nike Court Slam Tank - White/White,Nike,8990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-court-slam-tank-white-white-19259,XS: Санкт-Петербург (Спортивная) - 1 шт | XS: Уфа - 1 шт | M: Парина - 1 шт | M: Тюмень (Народная) - 1 шт,4.0,public/data/product_images/b38b17f1d0ec.webp,0.0,1.0,0,0.0,1.0,0.0,0,1.0,1.0,0.0
Одежда,CV4784-474,Майка женская Nike Victory Logo Tank - Glacier Blue,Nike,4893 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-victory-logo-tank-glacier-blue-16138,L: Парина - 1 шт | XL: Парина - 1 шт | XL: Соболева - 1 шт,3.0,public/data/product_images/348d825a68cf.webp,0.0,0.0,0,1.0,2.0,0.0,0,0.0,0.0,0.0
Одежда,FD5584-666,Майка женская Nike Victory Tank - Rush Pink/White,Nike,5990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-victory-tank-rush-pink-white-18445,XS: Тюмень (Народная) - 1 шт | XS: Парина - 1 шт,2.0,public/data/product_images/592ae43bf352.webp,0.0,0.0,0,0.0,1.0,0.0,0,1.0,0.0,0.0
Одежда,CU1309-010,Носки Nike Court Multiplier Max Quarter Crew Sock (2 pairs) - Black,Nike,3490 ₽,https://saletennis.com/catalog/product/noski-nike-court-multiplier-max-quarter-crew-sock-2-pairs-black-9990,42-46: Санкт-Петербург (Ярослава Гашека) - 1 упак | 42-46: Соболева - 7 упак | 42-46: Парина - 6 упак | 42-46: Санкт-Петербург (Спортивная) - 2 упак | 42-46: Ижевск - 2 упак | 42-46: Тюмень (Народная) - 6 упак | 46-50: Санкт-Петербург (Ярослава Гашека) - 1 упак | 46-50: Парина - 8 упак | 46-50: Санкт-Петербург (Спортивная) - 1 упак | 46-50: Соболева - 4 упак | 34-38: Соболева - 4 упак | 34-38: Парина - 7 упак | 38-42: Соболева - 8 упак | 38-42: Парина - 9 упак | 38-42: Бисертская - 2 упак,68.0,public/data/product_images/0d332dcbd3c4.webp,2.0,3.0,0,23.0,30.0,2.0,0,6.0,0.0,2.0
Одежда,VD276-1264,Платье детское 7/6 Viki Dress 2.0 - Bright Orange,7/6,2793 ₽,https://saletennis.com/catalog/product/plat-ie-dietskoie-7-6-viki-dress-2-0-bright-orange-17903,XS: Санкт-Петербург (Спортивная) - 1 шт | XS: Основной склад Екатеринбург - 1 шт | S: Санкт-Петербург (Спортивная) - 1 шт | S: Соболева - 1 шт | S: Основной склад Екатеринбург - 3 шт | M: Соболева - 1 шт | M: Уфа - 1 шт | M: Основной склад Екатеринбург - 4 шт | M: Санкт-Петербург (Спортивная) - 1 шт | L: Уфа - 1 шт | L: Санкт-Петербург (Спортивная) - 1 шт | L: Основной склад Екатеринбург - 3 шт | L: Соболева - 1 шт | XL: Соболева - 1 шт | XL: Тюмень (Народная) - 1 шт | XL: Санкт-Петербург (Спортивная) - 1 шт | XL: Основной склад Екатеринбург - 4 шт | XL: Уфа - 1 шт,28.0,public/data/product_images/9447f3e39f6c.webp,0.0,5.0,15,4.0,0.0,0.0,0,1.0,3.0,0.0
Одежда,VD276-1265,Платье детское 7/6 Viki Dress 2.0 - Bright Pink,7/6,2793 ₽,https://saletennis.com/catalog/product/plat-ie-dietskoie-7-6-viki-dress-2-0-bright-pink-17904,S: Санкт-Петербург (Спортивная) - 1 шт | S: Соболева - 1 шт | S: Основной склад Екатеринбург - 2 шт | M: Основной склад Екатеринбург - 3 шт | M: Уфа - 1 шт | M: Соболева - 1 шт | M: Санкт-Петербург (Спортивная) - 1 шт | L: Уфа - 1 шт | L: Основной склад Екатеринбург - 5 шт | L: Санкт-Петербург (Спортивная) - 1 шт | L: Соболева - 1 шт | XL: Тюмень (Народная) - 1 шт | XL: Соболева - 1 шт | XL: Уфа - 1 шт | XL: Основной склад Екатеринбург - 3 шт | XL: Санкт-Петербург (Спортивная) - 1 шт,25.0,public/data/product_images/005d2f06abde.webp,0.0,4.0,13,4.0,0.0,0.0,0,1.0,3.0,0.0
Одежда,VD276-4313,Платье детское 7/6 Viki Dress 2.0 - Light Blue,7/6,2793 ₽,https://saletennis.com/catalog/product/plat-ie-dietskoie-7-6-viki-dress-2-0-light-blue-17905,S: Основной склад Екатеринбург - 3 шт | M: Основной склад Екатеринбург - 3 шт | M: Санкт-Петербург (Спортивная) - 1 шт | L: Санкт-Петербург (Спортивная) - 1 шт | L: Уфа - 1 шт | L: Основной склад Екатеринбург - 2 шт | L: Соболева - 1 шт | XL: Ижевск - 1 шт | XL: Тюмень (Народная) - 1 шт | XL: Основной склад Екатеринбург - 3 шт | XL: Санкт-Петербург (Спортивная) - 1 шт | XL: Уфа - 1 шт,19.0,public/data/product_images/ea6d15180d9b.webp,0.0,3.0,11,1.0,0.0,0.0,0,1.0,2.0,1.0
Одежда,VD276-0116,Платье детское 7/6 Viki Dress 2.0 - Light Green,7/6,2793 ₽,https://saletennis.com/catalog/product/plat-ie-dietskoie-7-6-viki-dress-2-0-light-green-17906,XS: Основной склад Екатеринбург - 2 шт | XS: Санкт-Петербург (Спортивная) - 1 шт | S: Санкт-Петербург (Спортивная) - 1 шт | M: Санкт-Петербург (Спортивная) - 1 шт | M: Тюмень (Народная) - 1 шт | M: Уфа - 1 шт | M: Основной склад Екатеринбург - 2 шт | L: Соболева - 1 шт | L: Уфа - 1 шт | L: Санкт-Петербург (Спортивная) - 1 шт | L: Основной склад Екатеринбург - 3 шт | XL: Санкт-Петербург (Спортивная) - 1 шт | XL: Основной склад Екатеринбург - 4 шт | XL: Соболева - 1 шт | XL: Уфа - 1 шт,22.0,public/data/product_images/d8735a27b99c.webp,0.0,5.0,11,2.0,0.0,0.0,0,1.0,3.0,0.0
Одежда,G1300005-DBLBL,Платье детское Bidi Badu Beach Spirit - Darkblue,Bidi Badu,1990 ₽,https://saletennis.com/catalog/product/plat-ie-dietskoie-bidi-badu-beach-spirit-darkblue-15757,152: Основной склад Екатеринбург - 2 шт | 152: Санкт-Петербург (Спортивная) - 1 шт | 164: Основной склад Екатеринбург - 1 шт,4.0,public/data/product_images/97d6e5b76878.webp,0.0,1.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0
Одежда,G1300008-LIPK,Платье детское Bidi Badu Spike - Lilac/Pink,Bidi Badu,2796 ₽,https://saletennis.com/catalog/product/plat-ie-dietskoie-bidi-badu-spike-lilac-pink-16415,164: Санкт-Петербург (Спортивная) - 1 шт | 164: Основной склад Екатеринбург - 2 шт,3.0,public/data/product_images/478c832c9cf8.webp,0.0,1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0
Одежда,G1300007-DBLMX,Платье детское Bidi Badu Twiggy - Blue/Mixed,Bidi Badu,2996 ₽,https://saletennis.com/catalog/product/plat-ie-dietskoie-bidi-badu-twiggy-blue-mixed-16424,152: Парина - 1 шт | 152: Санкт-Петербург (Спортивная) - 1 шт | 152: Основной склад Екатеринбург - 2 шт | 164: Парина - 1 шт | 164: Санкт-Петербург (Спортивная) - 1 шт | 164: Основной склад Екатеринбург - 2 шт,8.0,public/data/product_images/0a9234184135.webp,0.0,2.0,4,0.0,2.0,0.0,0,0.0,0.0,0.0
