Категория,Артикул,Название,Бренд,Цена,Ссылка,Размеры и наличие,Всего,Фото,Санкт-Петербург (Ярослава Гашека),Санкт-Петербург (Спортивная),Екатеринбург (Основной склад),Екатеринбург (Соболева),Екатеринбург (Парина),Екатеринбург (Бисертская),Екатеринбург (Елизаветинское шоссе),Тюмень (Народная),Уфа,Ижевск
Обувь,273133-FGLN,Кроссовки мужские Head Spint Pro 3.5 - Forest Green/Light Green,Head,10868 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-spint-pro-3-5-forest-green-light-green-14410/,43: Тюмень (Народная) - 1 пар | 44: Бисертская - 1 пар,2,data\product_images\bd63573c69fe.png,0,0,0,0,0,1,0,1,0,0
Обувь,IQ5181-300,Кроссовки мужские Nike Zoom GP Challenge 1.5 HC - Saffron Quartz/Olive Flak/Sail/Black,Nike,20490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-zoom-gp-challenge-1-5-hc-saffron-quartz-olive-flak-sail-black-19040/,"41: Парина - 1 пар | 42: Парина - 1 пар | 42,5: Тюмень (Народная) - 1 пар | 43: Тюмень (Народная) - 1 пар | 44,5: Тюмень (Народная) - 1 пар",5,data\product_images\d56748c25987.png,0,0,0,0,2,0,0,3,0,0
Обувь,HV1469-200,Кроссовки мужские Nike Vapor 12 Clay Premium - Light Violet Ore/Anthracite/Vast Grey,Nike,21490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-12-clay-premium-light-violet-ore-anthracite-vast-grey-19227/,"41: Соболева - 1 пар | 42: Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 42,5: Ижевск - 1 пар | Соболева - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 43: Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | Парина - 1 пар | 44: Соболева - 1 пар | Ижевск - 1 пар | 44,5: Соболева - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 45: Санкт-Петербург (Спортивная) - 1 пар | 45,5: Соболева - 1 пар | 46: Соболева - 1 пар",17,data\product_images\174b3d3edf60.png,0,5,0,7,1,0,0,0,0,4
Обувь,TACES2501C,Кроссовки мужские Joma Ace Pro Clay - Black/Orange/White,Joma,9490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-joma-ace-pro-clay-black-orange-white-17620/,"43: Соболева - 1 пар | Ижевск - 1 пар | Парина - 1 пар | 43,5: Ижевск - 1 пар",4,data\product_images\f4d798831d2b.png,0,0,0,1,1,0,0,0,0,2
Обувь,HQ6026-401,Кроссовки мужские Nike Court Air Zoom Vapor 12 Clay - Racer Blue/Lightening/Deep Royal Blue,Nike,15490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-air-zoom-vapor-12-clay-racer-blue-lightening-deep-royal-blue-18107/,42: Бисертская - 1 пар,1,data\product_images\e259c196c796.png,0,0,0,0,0,1,0,0,0,0
Обувь,FZ2161-401,Кроссовки мужские Nike Vapor Pro 3 HC - Psychic Blue/Black,Nike,13490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-pro-3-hc-psychic-blue-black-18438/,"42,5: Парина - 1 пар | Ижевск - 1 пар | 43: Уфа - 1 пар | Тюмень (Народная) - 1 пар | 44,5: Ижевск - 1 пар",5,data\product_images\dae9f0d8b543.png,0,0,0,0,1,0,0,1,1,2
Обувь,273125-DBRD,Кроссовки мужские Head Spint Pro 4.0 - Dark Blue/Red,Head,10493 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-spint-pro-4-0-dark-blue-red-16979/,"42,5: Парина - 1 пар",1,data\product_images\6a742eaa3517.jpg,0,0,0,0,1,0,0,0,0,0
Обувь,HQ6030-501,Кроссовки женские Nike Vapor Pro 3 Clay - Light Thistle/Black/Sapphire,Nike,16990 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-vapor-pro-3-clay-light-thistle-black-sapphire-19023/,41: Ижевск - 1 пар,1,data\product_images\689199503595.png,0,0,0,0,0,0,0,0,0,1
Обувь,TS76-0201,Кроссовки мужские 7/6 Marble 2.0 - Dark Grey,7/6,11990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-7-6-marble-2-0-dark-grey-18734/,"41: Елизаветенское шоссе - 1 пар | Парина - 1 пар | Соболева - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Ижевск - 1 пар | 42: Санкт-Петербург (Ярослава Гашека) - 1 пар | Тюмень (Народная) - 1 пар | Ижевск - 1 пар | Уфа - 1 пар | Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Елизаветенское шоссе - 1 пар | 42,5: Парина - 2 пар | Елизаветенское шоссе - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Соболева - 1 пар | Тюмень (Народная) - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | 43: Бисертская - 1 пар | Ижевск - 1 пар | Елизаветенское шоссе - 1 пар | Основной склад Екатеринбург - 2 пар | Санкт-Петербург (Спортивная) - 2 пар | Тюмень (Народная) - 1 пар | Парина - 1 пар | Уфа - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Соболева - 1 пар | Тюмень - 1 пар | 43,5: Уфа - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Тюмень (Народная) - 1 пар | Основной склад Екатеринбург - 2 пар | Ижевск - 1 пар | Бисертская - 1 пар | Соболева - 1 пар | Тюмень - 1 пар | Парина - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Елизаветенское шоссе - 2 пар | 44: Уфа - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Бисертская - 1 пар | Елизаветенское шоссе - 1 пар | Тюмень - 1 пар | Соболева - 1 пар | Ижевск - 1 пар | Тюмень (Народная) - 1 пар | Парина - 1 пар | Основной склад Екатеринбург - 3 пар | Санкт-Петербург (Спортивная) - 1 пар | 44,5: Уфа - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Ижевск - 1 пар | Соболева - 1 пар | Основной склад Екатеринбург - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Елизаветенское шоссе - 1 пар | Тюмень (Народная) - 1 пар | Парина - 1 пар | Бисертская - 1 пар | 45: Бисертская - 1 пар | Елизаветенское шоссе - 1 пар | Парина - 1 пар | Тюмень - 1 пар | Ижевск - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Тюмень (Народная) - 1 пар | Уфа - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 47: Тюмень (Народная) - 1 пар | Бисертская - 1 пар | Санкт-Петербург (Спортивная) - 1 пар",83,data\product_images\b9f7140e00f6.png,8,10,8,6,9,8,9,12,6,7
Обувь,274405-TBCW,Кроссовки женские Head Sprint Team 4.0 - Twilight Blue/Chalk White,Head,8902 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-head-sprint-team-4-0-twilight-blue-chalk-white-17420/,"38,5: Парина - 1 пар | Бисертская - 1 пар | Соболева - 1 пар",3,data\product_images\5ccab15a675f.png,0,0,0,1,1,1,0,0,0,0
Обувь,273145-LINV,Кроссовки мужские Head Spint Pro 4.0 - Lime/Navy,Head,9490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-spint-pro-4-0-lime-navy-16980/,"42,5: Соболева - 1 пар | Бисертская - 1 пар | Санкт-Петербург (Спортивная) - 2 пар | 43: Бисертская - 2 пар | Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | Парина - 2 пар | 46,5: Парина - 1 пар",11,data\product_images\cfc461638d4e.jpg,0,3,0,2,3,3,0,0,0,0
Обувь,61GA231828,Кроссовки мужские Mizuno Wave Exceed Light 2 AC - Mugen Blue,Mizuno,11618 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-mizuno-wave-exceed-light-2-ac-mugen-blue-16741/,43: Парина - 1 пар,1,data\product_images\9fd7707f4b33.png,0,0,0,0,1,0,0,0,0,0
Обувь,IB6554-001,Кроссовки женские Nike Vapor 12 Premium HC - Black/Light Lemon Twist,Nike,21990 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-vapor-12-premium-hc-black-light-lemon-twist-19022/,"38,5: Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | 39: Ижевск - 1 пар | Тюмень (Народная) - 1 пар | 40,5: Парина - 1 пар | Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 41: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар",10,data\product_images\33ad46a1d857.png,0,3,0,1,2,0,0,1,0,3
Обувь,61GA227025,Кроссовки мужские Mizuno Wave Exceed Tour 5AC - Jetblue,Mizuno,13990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-mizuno-wave-exceed-tour-5ac-jetblue-15254/,43: Парина - 1 пар,1,data\product_images\86136956d8b3.png,0,0,0,0,1,0,0,0,0,0
Обувь,TS76-0201,Кроссовки женские 7/6 Marble 2.0 - Dark Grey,7/6,11990 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-7-6-marble-2-0-dark-grey-18732/,35: Елизаветенское шоссе - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | Ижевск - 1 пар | 36: Бисертская - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Ижевск - 1 пар | Соболева - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Уфа - 1 пар | Парина - 1 пар | Елизаветенское шоссе - 1 пар | 37: Уфа - 1 пар | Тюмень (Народная) - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Ижевск - 1 пар | Елизаветенское шоссе - 1 пар | Парина - 1 пар | Основной склад Екатеринбург - 1 пар | Бисертская - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | 38: Основной склад Екатеринбург - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Елизаветенское шоссе - 1 пар | 39: Елизаветенское шоссе - 1 пар | Парина - 1 пар | Ижевск - 1 пар | Тюмень - 1 пар | Уфа - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Бисертская - 1 пар | Основной склад Екатеринбург - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | 40: Соболева - 1 пар | Санкт-Петербург (Ярослава Гашека) - 2 пар | Елизаветенское шоссе - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Уфа - 1 пар | Тюмень - 1 пар | Парина - 1 пар,47,data\product_images\f7488c2e052d.png,7,6,3,5,5,4,6,3,4,4
Обувь,IM4332-601,Кроссовки женские Nike Zoom GP Challenge Pro Clay - Pearl Pink/Pink Foam/Chalk/Light Magenta,Nike,14490 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-zoom-gp-challenge-pro-clay-pearl-pink-pink-foam-chalk-light-magenta-19253/,38: Ижевск - 1 пар,1,data\product_images\f06860fd43fa.png,0,0,0,0,0,0,0,0,0,1
Обувь,TSPILS2601OM,Кроссовки женские Joma Spin Lady - Black/Llime,Joma,7992 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-joma-spin-lady-black-llime-18724/,"37,5: Ижевск - 1 пар | 38,5: Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | Уфа - 1 пар | 39: Соболева - 1 пар | Ижевск - 1 пар | 39,5: Санкт-Петербург (Спортивная) - 1 пар",7,data\product_images\eb42b095916f.png,0,2,0,2,0,0,0,0,1,2
Обувь,TPOIS2531AC,Кроссовки мужские Joma T.Point - Black/Turquose,Joma,7868 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-joma-t-point-black-turquose-17501/,"43,5: Тюмень - 1 пар | Парина - 1 пар | 44: Тюмень - 1 пар",3,data\product_images\5044a6b73f11.png,0,0,0,0,1,0,0,2,0,0
Обувь,TS76-4300,Кроссовки женские 7/6 Marble 2.0 - Light Grey,7/6,11990 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-7-6-marble-2-0-light-grey-18733/,35: Тюмень (Народная) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Елизаветенское шоссе - 1 пар | Соболева - 1 пар | Основной склад Екатеринбург - 3 пар | Ижевск - 1 пар | Бисертская - 1 пар | Парина - 1 пар | 36: Санкт-Петербург (Ярослава Гашека) - 1 пар | Тюмень (Народная) - 1 пар | Бисертская - 1 пар | Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | Парина - 1 пар | Елизаветенское шоссе - 1 пар | 37: Ижевск - 1 пар | Соболева - 1 пар | Парина - 1 пар | Елизаветенское шоссе - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Уфа - 1 пар | Тюмень (Народная) - 1 пар | 38: Елизаветенское шоссе - 2 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Соболева - 1 пар | Парина - 1 пар | 39: Бисертская - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Парина - 1 пар | Елизаветенское шоссе - 1 пар | Соболева - 1 пар | Тюмень (Народная) - 1 пар | 40: Санкт-Петербург (Ярослава Гашека) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Елизаветенское шоссе - 1 пар,43,data\product_images\ee6abe1ee1e6.png,4,6,3,5,5,5,7,4,1,3
Обувь,FZ2158-001,Кроссовки женские Nike Vapor Pro 3 HC - Black/White,Nike,17990 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-vapor-pro-3-hc-black-white-17681/,"38: Ижевск - 1 пар | Уфа - 1 пар | 38,5: Уфа - 1 пар | 39: Бисертская - 1 пар | Ижевск - 1 пар | Тюмень (Народная) - 1 пар | 40: Уфа - 1 пар | Соболева - 1 пар | 40,5: Уфа - 2 пар | Соболева - 2 пар | Бисертская - 1 пар | Парина - 1 пар | 41: Тюмень (Народная) - 1 пар | Уфа - 1 пар | Парина - 1 пар | Соболева - 2 пар | 42: Парина - 1 пар | Тюмень (Народная) - 1 пар | 42,5: Санкт-Петербург (Спортивная) - 1 пар | Парина - 1 пар | 43: Санкт-Петербург (Спортивная) - 1 пар",24,data\product_images\f874339dbda9.png,0,2,0,5,4,2,0,3,6,2
Обувь,275225-RDDB,Кроссовки детские Head Revolt Pro 4.5 Junior - Red/Dark Blue,Head,8092 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-head-revolt-pro-4-5-junior-red-dark-blue-17409/,"38,5: Уфа - 1 пар",1,data\product_images\280b4fe4f499.png,0,0,0,0,0,0,0,0,1,0
Обувь,61GA227038,Кроссовки мужские Mizuno Wave Exceed Tour 5 AC - Black,Mizuno,13990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-mizuno-wave-exceed-tour-5-ac-black-15074/,44: Парина - 1 пар,1,data\product_images\c2fedae4e194.png,0,0,0,0,1,0,0,0,0,0
Обувь,61GA247060,Кроссовки мужские Mizuno Wave Exceed Tour 6 AC - White/Fiery Coral/Citrus,Mizuno,18490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-mizuno-wave-exceed-tour-6-ac-white-fiery-coral-citrus-18040/,41: Парина - 1 пар | 43: Парина - 1 пар,2,data\product_images\1f149d275132.png,0,0,0,0,2,0,0,0,0,0
Обувь,FZ2161-402,Кроссовки мужские Nike Vapor Pro 3 HC - Racer Blue/Black/White/Lightening,Nike,13490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-pro-3-hc-racer-blue-black-white-lightening-18101/,"42: Санкт-Петербург (Спортивная) - 1 пар | 42,5: Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | 43: Санкт-Петербург (Спортивная) - 1 пар | 44,5: Тюмень (Народная) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 45: Санкт-Петербург (Спортивная) - 1 пар | Тюмень (Народная) - 1 пар | Уфа - 1 пар",9,data\product_images\8e49e5c6e11a.png,0,5,0,1,0,0,0,2,1,0
Обувь,FV5552-402,Кроссовки мужские Nike Court Air Zoom Vapor 12 HC - Midnight Navy/White,Nike,14490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-air-zoom-vapor-12-hc-midnight-navy-white-18433/,43: Парина - 1 пар | Уфа - 1 пар,2,data\product_images\fda4a44c2de5.png,0,0,0,0,1,0,0,0,1,0
Обувь,273226-RDDR,Кроссовки мужские Head Revolt Pro 5.0 - Red/Dark Red,Head,14990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-revolt-pro-5-0-red-dark-red-18569/,42: Санкт-Петербург (Спортивная) - 1 пар,1,data\product_images\c98a839dd5fb.png,0,1,0,0,0,0,0,0,0,0
Обувь,AR8851-302,Кроссовки детские Nike Vapor X Junior - Ghost Green/Barley Volt,Nike,11990 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-nike-vapor-x-junior-ghost-green-barley-volt-10198/,"32: Уфа - 1 пар | 33,5: Уфа - 1 пар | 38: Соболева - 1 пар | 38,5: Соболева - 1 пар | Парина - 1 пар",5,data\product_images\787f61d4b906.jpg,0,0,0,2,1,0,0,0,2,0
Обувь,FV5554-106,Кроссовки женские Nike Court Air Zoom Vapor 12 HC - White/Cannon,Nike,20990 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-court-air-zoom-vapor-12-hc-white-cannon-18292/,"40,5: Парина - 1 пар",1,data\product_images\554ee965cfa0.png,0,0,0,0,1,0,0,0,0,0
Обувь,1042A220-500,Кроссовки женские Asics Court FF 3 - Indigo Fog/White,Asics,12920 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-asics-court-ff-3-indigo-fog-white-17802/,"40,5: Санкт-Петербург (Спортивная) - 1 пар",1,data\product_images\a1439854b4f4.png,0,1,0,0,0,0,0,0,0,0
Обувь,TACEW2409AC,Кроссовки мужские Joma Ace Pro - Lemon Fluor,Joma,8993 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-joma-ace-pro-lemon-fluor-16676/,"42,5: Тюмень - 1 пар | 44: Тюмень - 1 пар",2,data\product_images\9a78fba5f252.png,0,0,0,0,0,0,0,2,0,0
Обувь,CD0440-177,Кроссовки детские Nike Junior Court Lite 2 - White/University Red,Nike,7490 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-nike-junior-court-lite-2-white-university-red-18427/,"37,5: Санкт-Петербург (Спортивная) - 1 пар",1,data\product_images\5dac7011a1e8.png,0,1,0,0,0,0,0,0,0,0
Обувь,FZ2161-108,Кроссовки мужские Nike Vapor Pro 3 HC - White/Dark Raisin/Volt Tint,Nike,17490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-pro-3-hc-white-dark-raisin-volt-tint-19018/,"42: Ижевск - 1 пар | 42,5: Парина - 2 пар | 44: Парина - 1 пар | 45: Парина - 1 пар",5,data\product_images\d855f85b693d.png,0,0,0,0,4,0,0,0,0,1
Обувь,IQ6076-601,Кроссовки женские Nike Zoom GP Challenge 1.5 Premium HC - Pearl Pink/Chalk/Light Magenta,Nike,20490 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-zoom-gp-challenge-1-5-premium-hc-pearl-pink-chalk-light-magenta-19252/,39: Ижевск - 1 пар,1,data\product_images\6aa5cebfee16.png,0,0,0,0,0,0,0,0,0,1
Обувь,273404-BBWH,Кроссовки мужские Head Sprint Team 3.5 - Blueberry/White,Head,7493 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-sprint-team-3-5-blueberry-white-15656/,"43: Парина - 1 пар | Бисертская - 1 пар | 44,5: Уфа - 1 пар",3,data\product_images\2ad3a52661a0.png,0,0,0,0,1,1,0,0,1,0
Обувь,HV1488-100,Кроссовки мужские Nike Court Vapor 12 Hypersmash HC - White/Metallic Gold/Pure Platinum,Nike,15594 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-vapor-12-hypersmash-hc-white-metallic-gold-pure-platinum-18435/,"42,5: Тюмень (Народная) - 1 пар | Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 43: Ижевск - 1 пар | 44: Санкт-Петербург (Спортивная) - 1 пар",5,data\product_images\d5632c3b59a8.png,0,2,0,0,1,0,0,1,0,1
Обувь,HQ5292-401,Кроссовки мужские Nike Vapor Lite 3 Clay - Racer Blue/Lightening/White/Black,Nike,8993 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-lite-3-clay-racer-blue-lightening-white-black-18108/,"42,5: Ижевск - 1 пар | 43: Санкт-Петербург (Спортивная) - 1 пар",2,data\product_images\c4a6b1bc43dd.png,0,1,0,0,0,0,0,0,0,1
Обувь,FB3147-104,Кроссовки мужские Nike Zoom GP Challenge 1 HC - White/Radiant Emerald,Nike,13990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-zoom-gp-challenge-1-hc-white-radiant-emerald-18296/,"45,5: Бисертская - 1 пар",1,data\product_images\42fa73c088dd.png,0,0,0,0,0,1,0,0,0,0
Обувь,HV1486-100,Кроссовки мужские Nike Court Air Zoom Vapor 12 Magnolia - White/Metallic Gold/Pure Platinum,Nike,15990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-air-zoom-vapor-12-magnolia-white-metallic-gold-pure-platinum-18434/,"42,5: Парина - 1 пар",1,data\product_images\1e3f157274d8.png,0,0,0,0,1,0,0,0,0,0
Обувь,TSW101001-WHBK,Кроссовки Seven Six Sprint W - White/Black,Seven Six,3990 ₽,https://saletennis.com/catalog/product/krossovki-seven-six-sprint-w-white-black-15544/,36: Санкт-Петербург (Спортивная) - 1 пар | Тюмень (Народная) - 1 пар,2,data\product_images\915e23b2c59a.png,0,1,0,0,0,0,0,1,0,0
Обувь,273163-FCBB,Кроссовки мужские Head Spint Pro 3.5 Clay - Fiery Coral/Blueberry,Head,11592 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-spint-pro-3-5-clay-fiery-coral-blueberry-14706/,"44,5: Бисертская - 1 пар",1,data\product_images\31a4c8170ff2.png,0,0,0,0,0,1,0,0,0,0
Обувь,FV5552-001,Кроссовки мужские Nike Court Air Zoom Vapor 12 HC - Black/Dark Smoke Grey/White,Nike,17192 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-air-zoom-vapor-12-hc-black-dark-smoke-grey-white-17351/,"41: Санкт-Петербург (Спортивная) - 1 пар | 42: Тюмень (Народная) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Уфа - 1 пар | 42,5: Санкт-Петербург (Спортивная) - 2 пар | Бисертская - 1 пар | Ижевск - 2 пар | Парина - 1 пар | Тюмень (Народная) - 1 пар | 43: Ижевск - 2 пар | Соболева - 1 пар | Парина - 1 пар | Уфа - 2 пар | Бисертская - 1 пар | 44: Тюмень (Народная) - 1 пар | Уфа - 1 пар | Ижевск - 1 пар | 44,5: Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 45: Ижевск - 1 пар | 45,5: Парина - 1 пар",25,data\product_images\dfd75909801a.png,0,5,0,1,3,2,0,3,4,7
Обувь,TSMAS2527C,Кроссовки мужские Joma Smash Clay - Turquoise,Joma,8618 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-joma-smash-clay-turquoise-17626/,"43,5: Ижевск - 1 пар",1,data\product_images\584343f00fc5.png,0,0,0,0,0,0,0,0,0,1
Обувь,275415-LINV,Кроссовки детские Head Sprint Court 4.0 Junior - Lime/Navy,Head,5824 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-head-sprint-court-4-0-junior-lime-navy-17410/,40: Парина - 1 пар,1,data\product_images\e9819999c0ab.png,0,0,0,0,1,0,0,0,0,0
Обувь,IB6560-700,Кроссовки женские Nike Zoom GP Challenge Pro HC - Volt Tint/Lab Green/White/Sapphire,Nike,13490 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-zoom-gp-challenge-pro-hc-volt-tint-lab-green-white-sapphire-19025/,41: Уфа - 1 пар,1,data\product_images\8ad6908e2c52.png,0,0,0,0,0,0,0,0,1,0
Обувь,275305-DBRD,Кроссовки детские Head Sprint Pro 4.0 Junior - Dark Blue/Red,Head,6877 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-head-sprint-pro-4-0-junior-dark-blue-red-17412/,"33,5: Парина - 1 пар | 36: Тюмень (Народная) - 1 пар | 38,5: Парина - 1 пар",3,data\product_images\08196f2e0d59.png,0,0,0,0,2,0,0,1,0,0
Обувь,HQ5292-001,Кроссовки мужские Nike Vapor Lite 3 Clay - Black/White,Nike,8993 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-lite-3-clay-black-white-18437/,"42: Ижевск - 1 пар | Бисертская - 1 пар | 42,5: Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | 43: Санкт-Петербург (Спортивная) - 1 пар | Ижевск - 1 пар",7,data\product_images\6c8ec8302650.png,0,2,0,0,0,2,0,0,0,3
Обувь,61GA243237,Кроссовки мужские Mizuno Wave Enforce Court AC - White/Neo Mint,Mizuno,12142 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-mizuno-wave-enforce-court-ac-white-neo-mint-17604/,"42,5: Санкт-Петербург (Спортивная) - 1 пар | Парина - 1 пар | 44: Тюмень (Народная) - 1 пар | 44,5: Соболева - 1 пар",4,data\product_images\705d96702335.png,0,1,0,1,1,0,0,1,0,0
Обувь,275404-ORDR,Кроссовки детские Head Sprint Velcro 3.0 - Orange/Dark Red,Head,2990 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-head-sprint-velcro-3-0-orange-dark-red-15599/,27: Парина - 1 пар | Тюмень (Народная) - 1 пар,2,data\product_images\30fb07bcf0b9.png,0,0,0,0,1,0,0,1,0,0
Обувь,IB6558-100,Кроссовки мужские Nike Vapor Pro 3 Premium HC - Sail/Turf Orange/Blue Ribbon Heather/Black,Nike,17990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-pro-3-premium-hc-sail-turf-orange-blue-ribbon-heather-black-19028/,"42,5: Санкт-Петербург (Спортивная) - 1 пар",1,data\product_images\cf4f99bff995.png,0,1,0,0,0,0,0,0,0,0
Обувь,273325-NVLI,Кроссовки мужские Head Revolt Evo 2.0 - Navy/Lime,Head,9990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-revolt-evo-2-0-navy-lime-16977/,"42,5: Тюмень (Народная) - 1 пар | 43: Парина - 1 пар",2,data\product_images\ea34b41393d0.jpg,0,0,0,0,1,0,0,1,0,0
Обувь,HQ6034-003,Кроссовки мужские Nike Vapor Pro 3 Clay - Light Silver/Black,Nike,16990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-pro-3-clay-light-silver-black-19228/,"42: Ижевск - 1 пар | Бисертская - 1 пар | 42,5: Ижевск - 1 пар | 43: Бисертская - 1 пар | 44: Ижевск - 2 пар | Бисертская - 1 пар | 44,5: Ижевск - 1 пар | 45: Ижевск - 1 пар",9,data\product_images\04bbe5c04f34.png,0,0,0,0,0,3,0,0,0,6
